time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),precipitation (inch),cloud_cover (%)
2017-01-23T16:00,31.2,75,24.2,0.004,100
2017-01-23T17:00,32.8,74,25.4,0.004,100
2017-01-23T18:00,33.1,72,24.9,0,100
2017-01-23T19:00,33.4,70,24.6,0,100
2017-01-23T20:00,30.9,70,22.2,0,100
2017-01-23T21:00,31.5,71,23.2,0,100
2017-01-23T22:00,31.4,69,22.3,0,100
2017-01-23T23:00,30.5,68,21.1,0,100
2017-01-24T00:00,30.6,70,22.1,0,100
2017-01-24T01:00,32.4,71,24.2,0.004,100
2017-01-24T02:00,34.6,70,25.6,0.008,100
2017-01-24T03:00,34.2,76,27.4,0.031,100
2017-01-24T04:00,33.2,83,28.6,0.055,100
2017-01-24T05:00,32.4,87,29,0.083,100
2017-01-24T06:00,31.4,90,28.8,0.087,100
2017-01-24T07:00,30.1,99,29.7,0.13,100
2017-01-24T08:00,28.7,97,28.1,0.13,100
2017-01-24T09:00,29.1,98,28.5,0.094,100
2017-01-24T10:00,30.5,89,27.5,0.028,100
2017-01-24T11:00,30.4,99,30.1,0.047,100
2017-01-24T12:00,32.1,90,29.5,0.035,100
2017-01-24T13:00,32.5,90,29.8,0.087,100
2017-01-24T14:00,32.5,89,29.7,0.067,100
2017-01-24T15:00,32.5,89,29.5,0.059,100
2017-01-24T16:00,33.3,88,30.1,0.071,100
2017-01-24T17:00,34.4,89,31.5,0.114,100
2017-01-24T18:00,36.1,89,33,0.083,100
2017-01-24T19:00,36.8,88,33.7,0.079,100
2017-01-24T20:00,32.8,88,29.6,0.063,100
2017-01-24T21:00,33.5,88,30.4,0.024,100
2017-01-24T22:00,34.3,87,30.9,0.02,100
2017-01-24T23:00,34.3,87,30.9,0.02,100
2017-01-25T00:00,34.4,86,30.7,0.008,100
2017-01-25T01:00,34.7,85,30.8,0,100
2017-01-25T02:00,35.5,85,31.3,0,100
2017-01-25T03:00,35.9,84,31.5,0,100
2017-01-25T04:00,36.2,83,31.4,0,100
2017-01-25T05:00,36.5,81,31.4,0,100
2017-01-25T06:00,36.8,81,31.4,0,100
2017-01-25T07:00,36.9,80,31.2,0,100
2017-01-25T08:00,37.5,78,31.3,0,98
2017-01-25T09:00,37.7,78,31.4,0.02,77
2017-01-25T10:00,39,75,31.6,0.004,100
2017-01-25T11:00,39.5,72,31.1,0.004,69
2017-01-25T12:00,40,65,29.2,0.008,77
2017-01-25T13:00,39.6,62,27.5,0,46
2017-01-25T14:00,39,61,26.7,0,51
2017-01-25T15:00,39.1,59,26,0,3
2017-01-25T16:00,38.9,61,26.5,0,1
2017-01-25T17:00,36.8,66,26.4,0,3
2017-01-25T18:00,33.7,70,25,0,0
2017-01-25T19:00,31.2,79,25.6,0,0
2017-01-25T20:00,30.7,83,26,0,0
2017-01-25T21:00,29.2,84,25.1,0,0
2017-01-25T22:00,28.1,87,24.7,0,0
2017-01-25T23:00,27.2,88,24.2,0,2
2017-01-26T00:00,27.3,89,24.6,0,1
2017-01-26T01:00,27.7,89,25,0,2
2017-01-26T02:00,27.5,91,25.2,0,22
2017-01-26T03:00,28,91,25.7,0,20
2017-01-26T04:00,28.5,92,26.5,0,58
2017-01-26T05:00,30.7,90,28,0,78
2017-01-26T06:00,31.8,89,28.9,0,100
2017-01-26T07:00,33.4,87,30.1,0,65
2017-01-26T08:00,33.3,91,30.9,0,72
2017-01-26T09:00,35.3,88,32.1,0,70
2017-01-26T10:00,37.6,85,33.5,0,71
2017-01-26T11:00,38.8,83,34.2,0,75
2017-01-26T12:00,40,81,34.6,0,67
2017-01-26T13:00,41.8,78,35.5,0,64
2017-01-26T14:00,43,78,36.7,0.004,63
2017-01-26T15:00,42.4,80,36.7,0,20
2017-01-26T16:00,44.5,77,37.9,0,7
2017-01-26T17:00,42.3,84,37.7,0,49
2017-01-26T18:00,39.5,91,37.1,0,63
2017-01-26T19:00,39.9,78,33.7,0,0
2017-01-26T20:00,38.4,72,30.1,0,9
2017-01-26T21:00,37.9,71,29.2,0,9
2017-01-26T22:00,37.3,73,29.2,0,5
2017-01-26T23:00,36.4,74,28.9,0,8
2017-01-27T00:00,35.6,71,27,0,35
2017-01-27T01:00,34.6,68,25.1,0,20
2017-01-27T02:00,34.3,66,24.2,0,23
2017-01-27T03:00,33.8,68,24.4,0,24
2017-01-27T04:00,33.9,71,25.5,0,14
2017-01-27T05:00,33.8,70,25.2,0,22
2017-01-27T06:00,33.8,67,24,0,11
2017-01-27T07:00,33.5,66,23.4,0,19
2017-01-27T08:00,36.2,63,24.7,0,64
2017-01-27T09:00,37.2,55,22.5,0,24
2017-01-27T10:00,39.1,53,23.2,0,2
2017-01-27T11:00,40.2,50,22.9,0,40
2017-01-27T12:00,40.3,45,20.7,0,0
2017-01-27T13:00,40,44,20,0,74
2017-01-27T14:00,39.1,44,18.8,0,94
2017-01-27T15:00,39.1,42,18.2,0,100
2017-01-27T16:00,39.4,43,18.5,0,100
2017-01-27T17:00,38.5,46,19.6,0,12
2017-01-27T18:00,36.2,54,21.1,0,0
2017-01-27T19:00,35,55,20.6,0,0
2017-01-27T20:00,34.6,55,20.2,0,0
2017-01-27T21:00,34.2,54,19.1,0,0
2017-01-27T22:00,33.5,54,18.5,0,25
2017-01-27T23:00,33,56,19.2,0,51
2017-01-28T00:00,33.1,59,20.4,0,75
2017-01-28T01:00,33.2,62,21.4,0,100
2017-01-28T02:00,32.8,65,22.5,0,100
2017-01-28T03:00,32.3,70,23.7,0,100
2017-01-28T04:00,32,71,23.7,0,81
2017-01-28T05:00,31.6,67,21.9,0,70
2017-01-28T06:00,31.3,64,20.4,0,61
2017-01-28T07:00,30.7,64,19.9,0,79
2017-01-28T08:00,32.5,56,18.5,0,58
2017-01-28T09:00,32.8,56,18.9,0,35
2017-01-28T10:00,34.3,53,18.9,0,0
2017-01-28T11:00,35.5,47,17.2,0,0
2017-01-28T12:00,36.9,42,15.8,0,53
2017-01-28T13:00,38,40,15.6,0,70
2017-01-28T14:00,38.5,41,16.6,0,100
2017-01-28T15:00,38.4,42,17.5,0,100
2017-01-28T16:00,38,44,18.1,0,65
2017-01-28T17:00,36.9,44,17.1,0,75
2017-01-28T18:00,33.7,52,17.9,0,90
2017-01-28T19:00,32.1,57,18.5,0,0
2017-01-28T20:00,31,59,18.4,0,0
2017-01-28T21:00,30.5,61,18.5,0,0
2017-01-28T22:00,30.1,67,20.4,0,25
2017-01-28T23:00,30.2,67,20.7,0,0
2017-01-29T00:00,29.7,64,18.9,0,16
2017-01-29T01:00,28.9,64,18.3,0,0
2017-01-29T02:00,28.2,65,18.1,0,13
2017-01-29T03:00,27.4,68,18.1,0,24
2017-01-29T04:00,26.7,69,18.1,0,25
2017-01-29T05:00,26.3,72,18.4,0,16
2017-01-29T06:00,25.6,74,18.4,0,15
2017-01-29T07:00,25.5,73,18.2,0,74
2017-01-29T08:00,27.5,71,19.3,0,25
2017-01-29T09:00,28.9,68,19.8,0,0
2017-01-29T10:00,32.2,62,20.7,0,13
2017-01-29T11:00,35.3,56,21.2,0,17
2017-01-29T12:00,37.8,49,20.2,0,0
2017-01-29T13:00,39.9,39,17,0,67
2017-01-29T14:00,40.6,34,14.1,0,61
2017-01-29T15:00,39.7,36,14.8,0,50
2017-01-29T16:00,39.6,38,15.9,0.004,46
2017-01-29T17:00,38,41,16.4,0,1
2017-01-29T18:00,33.5,49,16.5,0,0
2017-01-29T19:00,31.1,54,16.3,0,0
2017-01-29T20:00,28.8,60,16.6,0,0
2017-01-29T21:00,28.8,59,16.2,0,0
2017-01-29T22:00,27.5,61,15.7,0,0
2017-01-29T23:00,27.5,58,14.8,0,0
2017-01-30T00:00,27.4,58,14.5,0,10
2017-01-30T01:00,26.4,60,14.5,0,9
2017-01-30T02:00,25.3,64,14.8,0,30
2017-01-30T03:00,24.7,66,14.9,0,4
2017-01-30T04:00,24.5,66,14.7,0,0
2017-01-30T05:00,24,67,14.7,0,0
2017-01-30T06:00,23.4,68,14.5,0,2
2017-01-30T07:00,22.8,68,13.8,0,2
2017-01-30T08:00,23.4,68,14.4,0,21
2017-01-30T09:00,25.1,63,14.2,0,32
2017-01-30T10:00,29.2,52,13.6,0,35
2017-01-30T11:00,32.2,38,9.4,0,31
2017-01-30T12:00,33.8,35,9.2,0,1
2017-01-30T13:00,35.4,33,9.3,0,48
2017-01-30T14:00,34.5,35,9.7,0,61
2017-01-30T15:00,33.9,35,9.4,0,100
2017-01-30T16:00,33.7,34,8.5,0,100
2017-01-30T17:00,32.3,39,9.8,0,71
2017-01-30T18:00,28.6,46,10.3,0,9
2017-01-30T19:00,26.1,51,10.5,0,1
2017-01-30T20:00,25.7,45,7.4,0,14
2017-01-30T21:00,24.9,53,10.3,0,38
2017-01-30T22:00,23.2,58,10.7,0,0
2017-01-30T23:00,21.9,61,10.3,0,10
2017-01-31T00:00,20.5,63,9.9,0,0
2017-01-31T01:00,18.8,64,8.7,0,0
2017-01-31T02:00,17.6,64,7.4,0,0
2017-01-31T03:00,16.9,63,6.7,0,0
2017-01-31T04:00,16.6,62,5.9,0,0
2017-01-31T05:00,16.1,60,4.8,0,0
2017-01-31T06:00,15.6,59,3.7,0,0
2017-01-31T07:00,15.1,58,3.1,0,0
2017-01-31T08:00,14.8,57,2.5,0,0
2017-01-31T09:00,16.1,52,1.3,0,0
2017-01-31T10:00,18.3,45,0.6,0,0
2017-01-31T11:00,20.7,41,0.7,0,1
2017-01-31T12:00,22.5,41,2.4,0,7
2017-01-31T13:00,23.8,44,5,0,33
2017-01-31T14:00,24.7,46,6.7,0,47
2017-01-31T15:00,25,47,7.5,0,14
2017-01-31T16:00,24.5,51,8.9,0,35
2017-01-31T17:00,23.4,53,8.8,0,15
2017-01-31T18:00,22.5,58,10,0,32
2017-01-31T19:00,23,61,11.7,0,10
2017-01-31T20:00,20,63,9.4,0,41
2017-01-31T21:00,20.7,61,9.3,0,50
2017-01-31T22:00,20.2,61,9,0,56
2017-01-31T23:00,20.2,61,8.9,0,53
2017-02-01T00:00,20.4,62,9.4,0,58
2017-02-01T01:00,20.6,65,10.6,0,100
2017-02-01T02:00,21.8,63,11.2,0,100
2017-02-01T03:00,22.4,60,10.4,0,100
2017-02-01T04:00,22.9,57,10.2,0.004,100
2017-02-01T05:00,23,58,10.4,0.008,100
2017-02-01T06:00,22.6,59,10.4,0.008,100
2017-02-01T07:00,22.4,61,11.1,0.008,100
2017-02-01T08:00,22,65,12.1,0.004,100
2017-02-01T09:00,22.6,65,12.6,0.004,100
2017-02-01T10:00,23.7,64,13.1,0.004,100
2017-02-01T11:00,24.2,66,14.4,0.012,100
2017-02-01T12:00,26.1,64,15.7,0.008,100
2017-02-01T13:00,28.6,61,16.7,0,67
2017-02-01T14:00,33.2,52,17.5,0,6
2017-02-01T15:00,37.3,46,18.3,0,100
2017-02-01T16:00,36.2,51,20,0.02,73
2017-02-01T17:00,31.9,79,26.1,0.028,61
2017-02-01T18:00,29.3,91,26.9,0,63
2017-02-01T19:00,27.8,89,25.1,0,0
2017-02-01T20:00,29.1,74,21.7,0,2
2017-02-01T21:00,28.9,77,22.5,0,0
2017-02-01T22:00,28,77,21.7,0,0
2017-02-01T23:00,27.2,77,21,0,0
2017-02-02T00:00,26.2,78,20.3,0,0
2017-02-02T01:00,26.2,77,19.9,0,0
2017-02-02T02:00,26,76,19.6,0,1
2017-02-02T03:00,25.7,77,19.5,0,0
2017-02-02T04:00,25.5,77,19.3,0,0
2017-02-02T05:00,25.1,77,19,0,0
2017-02-02T06:00,24.8,77,18.6,0,0
2017-02-02T07:00,24.2,77,18.2,0,0
2017-02-02T08:00,25.4,75,18.6,0,0
2017-02-02T09:00,27.7,70,19.2,0,0
2017-02-02T10:00,31.9,60,19.5,0,27
2017-02-02T11:00,35.1,47,16.8,0,9
2017-02-02T12:00,36.7,38,13.8,0,46
2017-02-02T13:00,37.1,38,14,0.004,84
2017-02-02T14:00,37.6,34,11.5,0,72
2017-02-02T15:00,36.8,35,11.6,0,100
2017-02-02T16:00,35.3,32,8.2,0,3
2017-02-02T17:00,33.2,36,9.1,0,0
2017-02-02T18:00,28.9,44,9.5,0,0
2017-02-02T19:00,26.1,43,6.6,0,0
2017-02-02T20:00,23.9,50,7.8,0,0
2017-02-02T21:00,23.2,54,8.9,0,0
2017-02-02T22:00,22.2,58,9.5,0,0
2017-02-02T23:00,21.8,59,9.7,0,0
2017-02-03T00:00,23.2,52,8.3,0,0
2017-02-03T01:00,24.1,51,8.5,0,0
2017-02-03T02:00,24.4,52,9.2,0,0
2017-02-03T03:00,23.8,51,8.5,0,0
2017-02-03T04:00,22.8,51,7.3,0,0
2017-02-03T05:00,21.3,53,6.8,0,0
2017-02-03T06:00,20.2,55,6.6,0,0
2017-02-03T07:00,19.8,55,6.4,0,0
2017-02-03T08:00,21.1,56,7.9,0,0
2017-02-03T09:00,23.5,51,8.2,0,0
2017-02-03T10:00,26.4,43,6.7,0,0
2017-02-03T11:00,28.3,36,4.9,0,0
2017-02-03T12:00,31.2,28,1.8,0,89
2017-02-03T13:00,32.1,29,3.4,0,55
2017-02-03T14:00,32.5,29,3.5,0,66
2017-02-03T15:00,32.2,29,3.5,0,63
2017-02-03T16:00,31.2,33,5.2,0,42
2017-02-03T17:00,30.7,30,3,0,99
2017-02-03T18:00,28.8,37,5.8,0,100
2017-02-03T19:00,27.3,39,5.3,0,77
2017-02-03T20:00,25.8,40,4.7,0,75
2017-02-03T21:00,24.2,44,5.4,0,82
2017-02-03T22:00,23.1,49,6.6,0,46
2017-02-03T23:00,21.8,54,7.6,0,67
2017-02-04T00:00,20.5,56,7.4,0,51
2017-02-04T01:00,19.6,57,6.9,0,0
2017-02-04T02:00,19.4,55,5.9,0,0
2017-02-04T03:00,19.9,54,5.9,0,0
2017-02-04T04:00,20.1,55,6.5,0,0
2017-02-04T05:00,19.6,56,6.5,0,0
2017-02-04T06:00,19.1,57,6.2,0,0
2017-02-04T07:00,18.4,57,5.8,0,0
2017-02-04T08:00,19.2,57,6.4,0,0
2017-02-04T09:00,20.9,50,5.3,0,0
2017-02-04T10:00,22.7,40,1.8,0,0
2017-02-04T11:00,24.7,34,0.4,0,51
2017-02-04T12:00,27.2,32,1.2,0,76
2017-02-04T13:00,28.8,32,2.4,0,90
2017-02-04T14:00,29.6,30,2,0,74
2017-02-04T15:00,30.4,28,1.3,0,48
2017-02-04T16:00,31.1,27,0.8,0,49
2017-02-04T17:00,30.1,30,2.2,0,43
2017-02-04T18:00,26.7,37,3.7,0,0
2017-02-04T19:00,24.7,48,7.7,0,0
2017-02-04T20:00,24,44,5.2,0,0
2017-02-04T21:00,23.8,47,6.6,0,8
2017-02-04T22:00,24.5,47,7.2,0,8
2017-02-04T23:00,23.9,51,8.3,0,9
2017-02-05T00:00,23.1,53,8.6,0,30
2017-02-05T01:00,23,53,8.4,0,68
2017-02-05T02:00,24,49,7.8,0,80
2017-02-05T03:00,24.5,50,8.5,0,59
2017-02-05T04:00,24.2,52,9.1,0,80
2017-02-05T05:00,24.5,52,9.4,0,80
2017-02-05T06:00,24.3,52,9.3,0,82
2017-02-05T07:00,24.6,51,9,0,79
2017-02-05T08:00,24.7,54,10.3,0,86
2017-02-05T09:00,26.4,49,10,0,85
2017-02-05T10:00,29.2,46,11.2,0,80
2017-02-05T11:00,31.9,45,13.1,0,76
2017-02-05T12:00,34.1,40,12.3,0,73
2017-02-05T13:00,35.6,37,11.8,0,71
2017-02-05T14:00,36.7,35,11.9,0,33
2017-02-05T15:00,38.2,36,13.7,0,41
2017-02-05T16:00,38.8,42,17.5,0,67
2017-02-05T17:00,37.1,45,17.5,0,38
2017-02-05T18:00,34.2,49,17.2,0,71
2017-02-05T19:00,32,54,17.3,0,79
2017-02-05T20:00,32.3,55,17.8,0,28
2017-02-05T21:00,32.8,54,17.9,0,26
2017-02-05T22:00,32.1,57,18.6,0,26
2017-02-05T23:00,31.2,59,18.7,0,9
2017-02-06T00:00,30.8,61,18.9,0,4
2017-02-06T01:00,30.2,64,19.3,0,3
2017-02-06T02:00,31.2,62,19.6,0,1
2017-02-06T03:00,31.8,59,18.9,0,0
2017-02-06T04:00,30.7,54,16,0,0
2017-02-06T05:00,28.6,50,12.3,0,0
2017-02-06T06:00,25.8,46,7.9,0,1
2017-02-06T07:00,24,47,6.6,0,11
2017-02-06T08:00,24.2,43,5.1,0,2
2017-02-06T09:00,24.6,42,4.6,0,5
2017-02-06T10:00,24.7,36,1.8,0,3
2017-02-06T11:00,25.4,33,0.1,0,35
2017-02-06T12:00,26,32,0.4,0,0
2017-02-06T13:00,27.5,30,0.4,0,0
2017-02-06T14:00,28.3,28,-0.3,0,1
2017-02-06T15:00,28.5,27,-0.9,0,23
2017-02-06T16:00,27.7,28,-0.9,0,28
2017-02-06T17:00,26.5,31,0.2,0,53
2017-02-06T18:00,25.4,35,1.4,0,51
2017-02-06T19:00,24.6,38,2.4,0,75
2017-02-06T20:00,25.6,42,5.8,0,61
2017-02-06T21:00,25.3,45,7,0,56
2017-02-06T22:00,24.9,48,8,0,53
2017-02-06T23:00,24.7,50,8.7,0,50
2017-02-07T00:00,24.7,50,8.9,0,41
2017-02-07T01:00,24.3,54,9.9,0,73
2017-02-07T02:00,24.6,54,10.2,0.004,100
2017-02-07T03:00,24.6,58,11.7,0.004,100
2017-02-07T04:00,24.5,62,13.3,0.004,100
2017-02-07T05:00,23.8,66,14.3,0.004,100
2017-02-07T06:00,23,64,12.5,0.004,100
2017-02-07T07:00,22.7,66,12.9,0.008,100
2017-02-07T08:00,22,71,13.9,0.008,100
2017-02-07T09:00,22.4,72,14.8,0.012,100
2017-02-07T10:00,22.7,72,15.1,0.016,100
2017-02-07T11:00,23.8,72,16.2,0.016,100
2017-02-07T12:00,24.3,72,16.6,0.016,100
2017-02-07T13:00,26,71,18,0.024,100
2017-02-07T14:00,26.8,71,18.7,0.028,100
2017-02-07T15:00,27.9,72,19.9,0.02,100
2017-02-07T16:00,28.8,72,20.9,0.016,100
2017-02-07T17:00,29.2,75,22.1,0.012,100
2017-02-07T18:00,29.6,77,23.2,0.02,100
2017-02-07T19:00,30.4,79,24.6,0.028,100
2017-02-07T20:00,18.5,78,12.9,0.098,100
2017-02-07T21:00,21,80,15.7,0.047,100
2017-02-07T22:00,24.9,86,21.4,0.055,100
2017-02-07T23:00,27.9,94,26.4,0.055,100
2017-02-08T00:00,30.7,94,29.1,0.012,100
2017-02-08T01:00,33.1,93,31.3,0.012,100
2017-02-08T02:00,35,96,34,0.02,100
2017-02-08T03:00,36.2,100,36.2,0.047,100
2017-02-08T04:00,35.5,100,35.5,0.008,100
2017-02-08T05:00,28.7,93,26.8,0,100
2017-02-08T06:00,24.5,96,23.5,0.008,100
2017-02-08T07:00,25.6,96,24.7,0.035,100
2017-02-08T08:00,20.9,88,18,0.008,100
2017-02-08T09:00,22.8,86,19.1,0,92
2017-02-08T10:00,27.5,85,23.5,0,94
2017-02-08T11:00,34.2,81,28.9,0,20
2017-02-08T12:00,43.2,69,33.7,0,0
2017-02-08T13:00,44.9,72,36.3,0,8
2017-02-08T14:00,47.6,65,36.3,0,28
2017-02-08T15:00,49.8,47,30.2,0,25
2017-02-08T16:00,47.2,52,30.4,0,24
2017-02-08T17:00,44.5,54,29,0,36
2017-02-08T18:00,39.8,65,28.9,0,52
2017-02-08T19:00,36.7,74,29.2,0,77
2017-02-08T20:00,37.8,70,28.9,0,76
2017-02-08T21:00,35.6,75,28.6,0,55
2017-02-08T22:00,34.1,76,27.4,0,51
2017-02-08T23:00,32,81,26.7,0,2
2017-02-09T00:00,30.3,85,26.4,0,20
2017-02-09T01:00,29.2,85,25.2,0,22
2017-02-09T02:00,28,82,23.1,0,68
2017-02-09T03:00,27.2,78,21.2,0,0
2017-02-09T04:00,25.8,78,19.9,0,25
2017-02-09T05:00,25.4,71,17.3,0,58
2017-02-09T06:00,24.5,76,17.9,0,84
2017-02-09T07:00,24.6,75,17.6,0,94
2017-02-09T08:00,24.8,68,15.8,0,95
2017-02-09T09:00,24,63,13.3,0.008,97
2017-02-09T10:00,23.4,64,12.9,0.008,100
2017-02-09T11:00,21.6,70,13.3,0.031,100
2017-02-09T12:00,20.2,71,12.2,0.047,100
2017-02-09T13:00,19.7,71,11.9,0.055,100
2017-02-09T14:00,18.9,74,12,0.051,100
2017-02-09T15:00,18.1,75,11.4,0.055,100
2017-02-09T16:00,17.1,78,11.4,0.075,100
2017-02-09T17:00,17.2,78,11.5,0.098,100
2017-02-09T18:00,16.8,75,10.3,0.094,100
2017-02-09T19:00,16.9,73,9.7,0.063,100
2017-02-09T20:00,17.5,68,8.8,0.043,91
2017-02-09T21:00,15,64,4.9,0.016,89
2017-02-09T22:00,12.7,61,1.7,0.008,90
2017-02-09T23:00,11.7,57,-0.7,0.004,84
2017-02-10T00:00,10.7,55,-2.2,0,88
2017-02-10T01:00,9.9,54,-3.3,0,85
2017-02-10T02:00,8.9,53,-4.7,0,66
2017-02-10T03:00,7.3,57,-4.7,0,1
2017-02-10T04:00,5.5,62,-4.7,0,0
2017-02-10T05:00,3.9,66,-4.9,0,0
2017-02-10T06:00,3,67,-5.4,0,0
2017-02-10T07:00,2.4,68,-5.8,0,0
2017-02-10T08:00,3.8,69,-4.1,0,1
2017-02-10T09:00,7,64,-2.5,0,44
2017-02-10T10:00,10.1,51,-4.4,0,16
2017-02-10T11:00,10.1,40,-9.6,0,0
2017-02-10T12:00,11,39,-9.4,0,49
2017-02-10T13:00,11.5,37,-9.8,0,100
2017-02-10T14:00,11.7,36,-10.4,0,100
2017-02-10T15:00,12.1,35,-10.4,0,95
2017-02-10T16:00,11.9,35,-10.5,0,19
2017-02-10T17:00,11.2,37,-10,0,2
2017-02-10T18:00,8.3,53,-5.3,0,30
2017-02-10T19:00,6.3,62,-4,0,0
2017-02-10T20:00,4.3,60,-6.5,0,30
2017-02-10T21:00,4,72,-3.2,0,80
2017-02-10T22:00,4.3,72,-2.6,0,88
2017-02-10T23:00,5.3,71,-2.1,0,88
2017-02-11T00:00,5.9,71,-1.5,0,87
2017-02-11T01:00,6.7,70,-1.2,0.004,85
2017-02-11T02:00,6.4,72,-0.6,0.004,90
2017-02-11T03:00,8.5,69,0.4,0.008,57
2017-02-11T04:00,9.2,72,1.9,0.004,57
2017-02-11T05:00,9.4,74,2.9,0.004,77
2017-02-11T06:00,11.9,73,4.8,0.004,100
2017-02-11T07:00,12.1,78,6.5,0.008,100
2017-02-11T08:00,12.1,76,5.8,0.012,100
2017-02-11T09:00,11.2,76,5.2,0.012,100
2017-02-11T10:00,12.6,76,6.6,0.016,100
2017-02-11T11:00,14.5,73,7.6,0.016,100
2017-02-11T12:00,14.7,76,8.4,0.016,100
2017-02-11T13:00,16.1,76,9.8,0.016,100
2017-02-11T14:00,17.8,75,11.2,0.016,100
2017-02-11T15:00,18.8,74,12,0.012,100
2017-02-11T16:00,18.4,76,12.1,0.012,100
2017-02-11T17:00,18,78,12.2,0.008,100
2017-02-11T18:00,17.4,79,12.1,0.008,100
2017-02-11T19:00,16.8,80,11.8,0.004,100
2017-02-11T20:00,13.6,80,8.5,0.004,100
2017-02-11T21:00,14.2,78,8.7,0.008,100
2017-02-11T22:00,15.6,75,9,0.004,100
2017-02-11T23:00,14.7,77,8.8,0.004,100
2017-02-12T00:00,15.2,77,9.3,0.004,100
2017-02-12T01:00,15.8,77,9.9,0.004,100
2017-02-12T02:00,16,77,10.1,0.004,100
2017-02-12T03:00,16.3,77,10.4,0.004,100
2017-02-12T04:00,16.4,78,10.7,0.004,100
2017-02-12T05:00,16.4,78,10.6,0,100
2017-02-12T06:00,16.4,78,10.6,0,100
2017-02-12T07:00,16.7,77,10.8,0,100
2017-02-12T08:00,15.7,79,10.5,0.004,100
2017-02-12T09:00,16.6,79,11.2,0.004,100
2017-02-12T10:00,17.6,78,12.1,0,100
2017-02-12T11:00,19.3,79,13.8,0,100
2017-02-12T12:00,20.1,82,15.4,0.004,100
2017-02-12T13:00,22.6,82,18,0.012,100
2017-02-12T14:00,25,82,20.2,0.024,100
2017-02-12T15:00,29.1,82,24.1,0.028,100
2017-02-12T16:00,31,80,25.5,0.024,100
2017-02-12T17:00,31.7,80,26.2,0.039,100
2017-02-12T18:00,32.4,84,28,0.067,100
2017-02-12T19:00,33.2,88,30,0.091,100
2017-02-12T20:00,32.1,91,29.8,0.094,100
2017-02-12T21:00,32.1,93,30.2,0.106,100
2017-02-12T22:00,32.8,91,30.5,0.071,100
2017-02-12T23:00,33.1,91,30.8,0.055,100
2017-02-13T00:00,32.9,93,31.1,0.059,100
2017-02-13T01:00,32.4,94,30.9,0.059,100
2017-02-13T02:00,29,93,27.1,0.075,100
2017-02-13T03:00,24.1,91,21.8,0.083,100
2017-02-13T04:00,23.8,86,20.2,0.083,100
2017-02-13T05:00,22,85,18.3,0.055,100
2017-02-13T06:00,22.3,80,17.2,0.043,100
2017-02-13T07:00,21.6,80,16.3,0.055,100
2017-02-13T08:00,22.2,76,15.9,0.067,100
2017-02-13T09:00,22.5,76,15.9,0.02,100
2017-02-13T10:00,23.2,71,15.3,0.012,100
2017-02-13T11:00,24.9,68,16,0.008,94
2017-02-13T12:00,25.9,63,15,0.012,100
2017-02-13T13:00,27.3,60,15.1,0.012,100
2017-02-13T14:00,27.2,64,16.7,0.02,100
2017-02-13T15:00,28,62,16.6,0.016,97
2017-02-13T16:00,27.5,63,16.5,0.016,80
2017-02-13T17:00,27.8,63,16.8,0.02,98
2017-02-13T18:00,27.3,63,16.4,0.012,77
2017-02-13T19:00,26.8,62,15.6,0.004,100
2017-02-13T20:00,26.5,66,16.6,0,62
2017-02-13T21:00,25.2,64,14.7,0,58
2017-02-13T22:00,24.7,65,14.6,0,53
2017-02-13T23:00,24.9,65,14.8,0,53
2017-02-14T00:00,24.9,64,14.4,0,5
2017-02-14T01:00,23.1,67,13.7,0,0
2017-02-14T02:00,22,70,13.7,0,0
2017-02-14T03:00,21.4,73,14,0,0
2017-02-14T04:00,20.8,75,14.1,0,2
2017-02-14T05:00,19.7,79,14.2,0,0
2017-02-14T06:00,18.4,81,13.7,0,1
2017-02-14T07:00,17.2,83,13,0,0
2017-02-14T08:00,17.9,82,13.2,0,0
2017-02-14T09:00,17,79,11.7,0,0
2017-02-14T10:00,22.2,67,13,0,0
2017-02-14T11:00,24.4,62,13,0,0
2017-02-14T12:00,24.4,68,15.3,0,27
2017-02-14T13:00,28.2,53,13.2,0,48
2017-02-14T14:00,29.7,50,13.1,0,88
2017-02-14T15:00,28.1,63,17,0,74
2017-02-14T16:00,28.6,59,16.1,0,29
2017-02-14T17:00,27.8,68,18.7,0,10
2017-02-14T18:00,23.4,80,18.3,0,0
2017-02-14T19:00,19.5,80,14.5,0,0
2017-02-14T20:00,20.6,81,15.7,0,0
2017-02-14T21:00,18.4,82,13.8,0,0
2017-02-14T22:00,17.9,82,13.2,0,17
2017-02-14T23:00,17.5,81,12.6,0,38
2017-02-15T00:00,20.1,78,14.3,0,42
2017-02-15T01:00,25.3,74,18.3,0,29
2017-02-15T02:00,20,82,15.4,0,67
2017-02-15T03:00,16.9,80,11.8,0,88
2017-02-15T04:00,25.6,68,16.6,0,73
2017-02-15T05:00,24.8,75,18.1,0,42
2017-02-15T06:00,23.8,80,18.4,0,43
2017-02-15T07:00,20.6,85,16.9,0,19
2017-02-15T08:00,20.6,82,16,0,100
2017-02-15T09:00,30.4,79,24.7,0,100
2017-02-15T10:00,35.5,71,27.2,0,100
2017-02-15T11:00,38.1,69,28.9,0,100
2017-02-15T12:00,38.8,69,29.5,0,100
2017-02-15T13:00,39.6,67,29.6,0,100
2017-02-15T14:00,39.9,69,30.7,0,100
2017-02-15T15:00,39.6,78,33.2,0.02,100
